release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,genres,director_name,actor_name,release_month,season,movie_profit/loss,top_actor,high_profit
2016-01-22,Dirty Grandpa,11500000,35593113,105078449,2016,tt1860213,['Comedy'],Dan Mazer,Robert De Niro,January,Winter,93578449,False,1
2010-12-10,The Fighter,11000000,93617009,129262388,2010,tt0964517,"['Biography', 'Drama', 'Sport']",David O. Russell,Mark Wahlberg,December,Winter,118262388,False,1
2014-08-22,If I Stay,11000000,50474843,78356170,2014,tt1355630,"['Drama', 'Fantasy', 'Music']",R.J. Cutler,Jamie Blackley,August,Summer,67356170,False,1
2015-11-04,Brooklyn,11000000,38322743,62076141,2015,tt2381111,"['Drama', 'Romance']",John Crowley,Emory Cohen,November,Fall,51076141,False,1
2015-11-04,Brooklyn,11000000,38322743,62076141,2015,tt3184798,"['Drama', 'Music', 'Musical']",Pascal Tessaud,Rafal Uchiwa,November,Fall,51076141,False,1
2015-04-01,Woman in Gold,11000000,33307793,58586407,2015,tt2404425,"['Biography', 'Drama', 'History']",Simon Curtis,Ryan Reynolds,April,Spring,47586407,False,1
2017-12-08,"I, Tonya",11000000,30014534,53797409,2017,tt5580036,"['Biography', 'Comedy', 'Drama']",Craig Gillespie,Sebastian Stan,December,Winter,42797409,False,1
2013-01-11,Quartet,11000000,18388357,56178935,2013,tt1441951,"['Comedy', 'Drama']",Dustin Hoffman,Michael Gambon,January,Winter,45178935,False,1
2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,tt2042568,"['Drama', 'Music']",Joel Coen,Oscar Isaac,December,Winter,21943247,False,1
2002-04-12,Frailty,11000000,13110448,19947280,2002,tt2316649,['Drama'],Angel Manuel Soto,Edmoud Morales,April,Spring,8947280,False,1
2013-05-10,Peeples,11000000,9177065,9307166,2013,tt1699755,"['Comedy', 'Romance']",Tina Gordon,Craig Robinson,May,Spring,-1692834,False,0
2016-07-06,Sultan,11000000,5599781,72989781,2016,tt2650286,"['Drama', 'Romance']",Yildiz Hülya Bilban,Sahin Irmak,July,Summer,61989781,False,1
1995-12-14,Othello,11000000,2844379,2844379,1995,tt3184312,['Thriller'],Mikael Kreuzriegler,Spencer Paez,December,Winter,-8155621,False,0
1995-12-14,Othello,11000000,2844379,2844379,1995,tt3974782,['Drama'],John Robert Hurley,Rafael Jordan,December,Winter,-8155621,False,0
1995-12-14,Othello,11000000,2844379,2844379,1995,tt8523050,['Drama'],Hemanta Kumar Das,Arup Baishya,December,Winter,-8155621,False,0
2011-08-26,Brighton Rock,11000000,229653,229653,2011,tt1233192,"['Crime', 'Drama', 'Thriller']",Rowan Joffe,Sam Riley,August,Summer,-10770347,False,0
2012-05-04,LOL,11000000,0,10431506,2012,tt1592873,"['Comedy', 'Drama', 'Romance']",Lisa Azuelos,Douglas Booth,May,Spring,-568494,False,0
2016-02-05,Misconduct,11000000,0,2352511,2016,tt3658772,"['Crime', 'Drama', 'Mystery']",Shintaro Shimosawa,Josh Duhamel,February,Winter,-8647489,False,0
2019-12-31,Eli,11000000,0,0,2019,tt5294518,['Horror'],Ciarán Foy,Max Martini,December,Winter,-11000000,False,0
1999-06-18,An Ideal Husband,10700000,18542974,31341183,1999,tt8653640,['Comedy'],Jonathan Church,Edward Fox,June,Summer,20641183,False,1
2004-12-25,Darkness,10600000,22163442,34409206,2004,tt3961040,['Drama'],Jug Radivojevic,Viktor Savic,December,Winter,23809206,False,1
2004-12-25,Darkness,10600000,22163442,34409206,2004,tt9398746,['Sci-Fi'],Chris J. Clayton,Nicolas Cage,December,Winter,23809206,False,1
2013-12-06,The Last Days on Mars,10600000,24084,261364,2013,tt1709143,"['Adventure', 'Horror', 'Sci-Fi']",Ruairi Robinson,Liev Schreiber,December,Winter,-10338636,False,0
1983-02-18,Lovesick,10100000,10143618,10143618,1983,tt2075241,"['Comedy', 'Fantasy', 'Romance']",Rocky Jo,Bo-lin Chen,February,Winter,43618,False,1
1983-02-18,Lovesick,10100000,10143618,10143618,1983,tt2404299,"['Comedy', 'Romance']",Luke Matheny,Matt LeBlanc,February,Winter,43618,False,1
1983-02-18,Lovesick,10100000,10143618,10143618,1983,tt4996022,"['Drama', 'Romance']",Tyson Caron,Jay Baruchel,February,Winter,43618,False,1
2010-04-30,Housefull,10100000,1183658,18726300,2010,tt4991978,['Family'],Linson Antony,Tini Tom,April,Spring,8626300,False,1
1981-06-26,Stripes,10000000,85300000,85300000,1981,tt6376046,['Drama'],Jacalyn Evone,Javon Carrington,June,Summer,75300000,False,1
2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016,tt4094724,"['Action', 'Horror', 'Sci-Fi']",James DeMonaco,Frank Grillo,July,Summer,108514727,False,1
2018-05-18,Book Club,10000000,68566296,91113683,2018,tt4727712,['Documentary'],Hope Hartman,Nicolas Cage,May,Spring,81113683,False,1
2018-05-18,Book Club,10000000,68566296,91113683,2018,tt6857166,"['Comedy', 'Drama', 'Romance']",Bill Holderman,Nicolas Cage,May,Spring,81113683,False,1
2017-11-03,Lady Bird,10000000,48958273,78610769,2017,tt4925292,"['Comedy', 'Drama']",Greta Gerwig,Tracy Letts,November,Fall,68610769,False,1
2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,tt1412386,"['Comedy', 'Drama', 'Romance']",John Madden,Bill Nighy,May,Spring,124639780,False,1
2018-03-16,"Love, Simon",10000000,40826341,65520633,2018,tt5164432,"['Comedy', 'Drama', 'Romance']",Greg Berlanti,Nick Robinson,March,Spring,55520633,False,1
2017-10-27,Jigsaw,10000000,38052832,102445196,2017,tt3348730,"['Crime', 'Horror', 'Mystery']",Peter Spierig,Matt Passmore,October,Fall,92445196,False,1
2016-01-22,The Boy,10000000,35819556,68220952,2016,tt2443822,"['Drama', 'Horror', 'Thriller']",Craig William Macneill,David Morse,January,Winter,58220952,False,1
2016-01-22,The Boy,10000000,35819556,68220952,2016,tt3882082,"['Horror', 'Mystery', 'Thriller']",William Brent Bell,Rupert Evans,January,Winter,58220952,False,1
1985-10-04,Commando,10000000,35073978,35073978,1985,tt2658126,"['Action', 'Thriller']",Dilip Ghosh,Vidyut Jammwal,October,Fall,25073978,False,1
2017-05-19,"Everything, Everything",10000000,34121140,61603136,2017,tt5001718,"['Drama', 'Romance']",Stella Meghie,Nick Robinson,May,Spring,51603136,False,1
2010-09-17,Devil,10000000,33679655,63354114,2010,tt1314655,"['Horror', 'Mystery', 'Thriller']",John Erick Dowdle,Chris Messina,September,Fall,53354114,False,1
2010-09-17,Devil,10000000,33679655,63354114,2010,tt7442358,['Drama'],Michihito Fujii,Gôki Maeda,September,Fall,53354114,False,1
2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,2015,tt2555736,"['Comedy', 'Drama']",John Madden,Bill Nighy,March,Spring,80384306,False,1
2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,2017,tt4795124,"['Comedy', 'Drama']",Ken Marino,Eugenio Derbez,April,Spring,52556228,False,1
2018-08-10,Slender Man,10000000,30564825,51723644,2018,tt5690360,"['Horror', 'Mystery', 'Thriller']",Sylvain White,Nicolas Cage,August,Summer,41723644,False,1
2018-08-10,Slender Man,10000000,30564825,51723644,2018,tt5897302,"['Adventure', 'Comedy', 'Horror']",Andrey Bulahov,Misha Nesterov,August,Summer,41723644,False,1
2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,tt1389139,"['Crime', 'Drama', 'Horror']",Jon Cassar,Morris Chestnut,September,Fall,20768449,False,1
2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,tt6814096,['Documentary'],David Gordon Green,David Lachmann,September,Fall,20768449,False,1
2015-08-21,Sinister 2,10000000,27740955,54104225,2015,tt2752772,"['Horror', 'Mystery', 'Thriller']",Ciarán Foy,James Ransone,August,Summer,44104225,False,1
2016-01-08,The Forest,10000000,26594261,40749230,2016,tt1488602,"['Horror', 'Thriller']",Shan Serafin,Aidan Bristow,January,Winter,30749230,False,1
2016-01-08,The Forest,10000000,26594261,40749230,2016,tt3387542,"['Horror', 'Mystery', 'Thriller']",Jason Zada,Eoin Macken,January,Winter,30749230,False,1
2016-01-08,The Forest,10000000,26594261,40749230,2016,tt3592218,"['Documentary', 'History']",Sinisa Dragin,Nicolas Cage,January,Winter,30749230,False,1
2016-01-08,The Forest,10000000,26594261,40749230,2016,tt4982356,"['Drama', 'Fantasy', 'Horror']",Paul Spurrier,Tanapol Kamkunkam,January,Winter,30749230,False,1
1983-03-25,The Outsiders,10000000,25697647,25697647,1983,tt2033424,['Drama'],Madhav Mathur,Navneet Jagannathan,March,Spring,15697647,False,1
1983-03-25,The Outsiders,10000000,25697647,25697647,1983,tt5849128,['Documentary'],Tian'Ai Zhang,Nicolas Cage,March,Spring,15697647,False,1
2012-08-17,Sparkle,10000000,24397469,24660323,2012,tt1876451,"['Drama', 'Music']",Salim Akil,Derek Luke,August,Summer,14660323,False,1
2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,2016,tt4669186,"['Comedy', 'Documentary']",Leslie Small,Don Cheadle,October,Fall,13591043,False,1
2013-04-26,Mud,10000000,21590086,31556959,2013,tt2514592,['Drama'],José Celestino Campusano,Oscar Génova,April,Spring,21556959,False,1
2010-11-12,Skyline,10000000,21416355,68264973,2010,tt1564585,"['Action', 'Sci-Fi', 'Thriller']",Greg Strause,Eric Balfour,November,Fall,58264973,False,1
2017-12-01,The Disaster Artist,10000000,21120616,28717667,2017,tt3521126,"['Biography', 'Comedy', 'Drama']",James Franco,James Franco,December,Winter,18717667,False,1
2016-09-16,Blair Witch,10000000,20777061,38985577,2016,tt1540011,"['Horror', 'Mystery', 'Thriller']",Adam Wingard,James Allen McCune,September,Fall,28985577,False,1
2001-02-02,Valentine,10000000,20384136,20384136,2001,tt5305352,['Action'],Agus Pestol,Albert Cen,February,Winter,10384136,False,1
2001-02-02,Valentine,10000000,20384136,20384136,2001,tt5474224,['Romance'],Lei Lv,Xiang Luo,February,Winter,10384136,False,1
2015-10-23,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,2015,tt2473510,"['Horror', 'Mystery', 'Thriller']",Gregory Plotkin,Chris J. Murray,October,Fall,67959374,False,1
2005-06-17,The Perfect Man,10000000,16535005,19535005,2005,tt1881085,"['Drama', 'Romance']",Paul D. Hannah,Christian Keyes,June,Summer,9535005,False,1
2005-06-17,The Perfect Man,10000000,16535005,19535005,2005,tt4610754,['Romance'],David Gordon Green,Toni Adams,June,Summer,9535005,False,1
2016-10-07,The Birth of a Nation,10000000,15861566,16891011,2016,tt4196450,"['Biography', 'Drama', 'History']",Nate Parker,Nate Parker,October,Fall,6891011,False,1
2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,tt1655420,"['Biography', 'Drama']",Simon Curtis,Eddie Redmayne,November,Fall,24240572,False,1
2014-12-25,Big Eyes,10000000,14482031,27317872,2014,tt1126590,"['Biography', 'Crime', 'Drama']",Tim Burton,Christoph Waltz,December,Winter,17317872,False,1
2014-12-25,Big Eyes,10000000,14482031,27317872,2014,tt4317898,['Documentary'],David Gordon Green,Don Pomes,December,Winter,17317872,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt1494821,['Drama'],J. Jesses Smith,Steven Carey,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt1644694,"['Animation', 'Drama']",Ari Mark,Nicolas Cage,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt1993416,['Drama'],Viorel Sergovici,Andrew Pleavin,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt2091436,"['Drama', 'Romance']",Alexander Genievsky,Steven Quinn,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt3474788,"['Action', 'Drama', 'Thriller']",Tom Collins,Ciarán Charles,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt4178092,"['Drama', 'Mystery', 'Thriller']",Joel Edgerton,Jason Bateman,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt4420962,['Drama'],Damian O'Callaghan,Alan Devine,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt6354904,['Documentary'],Przemyslaw Kaminski,Nicolas Cage,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt7123436,['Drama'],Andrew E. Matthews,Frazer Lee,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt8474974,['Drama'],Hanung Bramantyo,Reza Rahadian,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt9054566,['Documentary'],Giuliano Fratini,Nicolas Cage,December,Winter,34567606,False,1
2000-12-19,The Gift,10000000,12008642,44567606,2000,tt9574444,['Romance'],Onat Diaz,Nash Aguas,December,Winter,34567606,False,1
1999-07-23,Drop Dead Gorgeous,10000000,10571408,10571408,1999,tt4543578,['Comedy'],Cris D'Amato,Emilio Dantas,July,Summer,571408,False,1
2013-01-25,Movie 43,10000000,8840453,31164747,2013,tt1333125,['Comedy'],James Duffy,Stephen Merchant,January,Winter,21164747,False,1
2018-10-19,Can You Ever Forgive Me?,10000000,8803865,11752387,2018,tt4595882,"['Biography', 'Comedy', 'Crime']",Marielle Heller,Richard E. Grant,October,Fall,1752387,False,1
2010-05-21,MacGruber,10000000,8525600,8629895,2010,tt1470023,"['Action', 'Comedy', 'Romance']",Jorma Taccone,Will Forte,May,Spring,-1370105,False,0
2014-03-14,Bad Words,10000000,7779614,7843145,2014,tt2170299,"['Comedy', 'Drama']",Jason Bateman,Jason Bateman,March,Spring,-2156855,False,0
2015-03-27,While We're Young,10000000,7582065,17503828,2015,tt1791682,"['Comedy', 'Drama', 'Mystery']",Noah Baumbach,Ben Stiller,March,Spring,7503828,False,1
2001-10-24,Bones,10000000,7316658,8378853,2001,tt1447480,['Drama'],Frank Pestarino,Jimmy Bennett,October,Fall,-1621147,False,0
2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,2012,tt1307068,"['Adventure', 'Comedy', 'Drama']",Lorene Scafaria,Steve Carell,June,Summer,1766959,False,1
2016-11-11,Shut In,10000000,6900335,11360665,2016,tt2582500,"['Drama', 'Mystery', 'Thriller']",Farren Blackburn,Charlie Heaton,November,Fall,1360665,False,1
2011-02-11,Cedar Rapids,10000000,6861102,7862131,2011,tt1477837,['Comedy'],Miguel Arteta,Ed Helms,February,Winter,-2137869,False,0
2012-11-30,The Collection,10000000,6810754,8890094,2012,tt1748227,"['Action', 'Horror', 'Thriller']",Marcus Dunstan,Josh Stewart,November,Fall,-1109906,False,0
2015-03-20,Danny Collins,10000000,5637066,8465845,2015,tt1772288,"['Biography', 'Comedy', 'Drama']",Dan Fogelman,Al Pacino,March,Spring,-1534155,False,0
2000-04-05,Black and White,10000000,5241315,5241315,2000,tt1636833,['Drama'],Ahmet Boyacioglu,Tuncel Kurtiz,April,Spring,-4758685,False,0
2000-04-05,Black and White,10000000,5241315,5241315,2000,tt2437096,['Action'],David Gordon Green,Rajeev Kanakala,April,Spring,-4758685,False,0
2001-10-26,On the Line,10000000,4365455,4690802,2001,tt1922678,['Documentary'],Frank Wolf,Nicolas Cage,October,Fall,-5309198,False,0
2001-10-26,On the Line,10000000,4365455,4690802,2001,tt2076875,"['Comedy', 'Drama']",David Nieto Wenzell,Nicolás Andrade,October,Fall,-5309198,False,0
2001-10-26,On the Line,10000000,4365455,4690802,2001,tt3104438,['Documentary'],Dale Stevens,Nicolas Cage,October,Fall,-5309198,False,0
2018-06-15,Gotti,10000000,4286367,6089100,2018,tt1801552,"['Biography', 'Crime', 'Drama']",Kevin Connolly,John Travolta,June,Summer,-3910900,False,0
2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,4708127,2012,tt1588334,"['Comedy', 'Drama']",Mark Duplass,Jason Segel,March,Spring,-5291873,False,0
2016-09-30,Denial,10000000,4073448,9263940,2016,tt4645330,"['Biography', 'Drama']",Mick Jackson,Tom Wilkinson,September,Fall,-736060,False,0
2016-09-30,Denial,10000000,4073448,9263940,2016,tt5897002,['Documentary'],Anoosh Tertzakian,Nicolas Cage,September,Fall,-736060,False,0
2016-04-29,The Man Who Knew Infinity,10000000,3877922,12382122,2016,tt0787524,"['Biography', 'Drama']",Matt Brown,Dev Patel,April,Spring,2382122,False,1
2016-10-14,Max Steel,10000000,3818664,4563080,2016,tt1472584,"['Action', 'Adventure', 'Family']",Stewart Hendler,Ben Winchell,October,Fall,-5436920,False,0
1996-10-04,Crash,10000000,3357324,3357324,1996,tt2822062,['Thriller'],Sebastian Klinger,Roland Klinger,October,Fall,-6642676,False,0
1994-02-04,Romeo Is Bleeding,10000000,3275585,3275585,1994,tt2866774,"['Biography', 'Documentary', 'Drama']",Jason Zeldes,Nicolas Cage,February,Winter,-6724415,False,0
2014-11-14,Rosewater,10000000,3128941,3185717,2014,tt2752688,"['Biography', 'Drama']",Jon Stewart,Gael García Bernal,November,Fall,-6814283,False,0
2000-12-22,The House of Mirth,10000000,3041803,5149131,2000,tt5867616,['Music'],David Sudmalis,Nicolas Cage,December,Winter,-4850869,False,0
2011-09-09,Bucky Larson: Born to Be a Star,10000000,2529395,2529395,2011,tt1411664,['Comedy'],Tom Brady,Nick Swardson,September,Fall,-7470605,False,0
2013-05-03,The Iceman,10000000,1930282,3623609,2013,tt1491044,"['Biography', 'Crime', 'Drama']",Ariel Vromen,Michael Shannon,May,Spring,-6376391,False,0
2017-04-21,Free Fire,10000000,1799322,3793739,2017,tt4158096,"['Action', 'Comedy', 'Crime']",Ben Wheatley,Sharlto Copley,April,Spring,-6206261,False,0
2011-06-24,A Better Life,10000000,1759252,1884251,2011,tt1554091,"['Drama', 'Romance']",Chris Weitz,Demián Bichir,June,Summer,-8115749,False,0
2011-06-24,A Better Life,10000000,1759252,1884251,2011,tt2027265,['Drama'],Cédric Kahn,Guillaume Canet,June,Summer,-8115749,False,0
2000-02-04,Gun Shy,10000000,1638202,1638202,2000,tt3910736,"['Action', 'Adventure', 'Comedy']",Simon West,Antonio Banderas,February,Winter,-8361798,False,0
2010-04-16,The Joneses,10000000,1475746,3541565,2010,tt1152830,"['Comedy', 'Drama']",Chris Tyrrell,James Shalkoski Jr.,April,Spring,-6458435,False,0
2010-04-16,The Joneses,10000000,1475746,3541565,2010,tt4360484,"['Biography', 'Documentary']",Moby Longinotto,Nicolas Cage,April,Spring,-6458435,False,0
2012-07-27,Killer Joe,10000000,1291645,4659110,2012,tt1726669,"['Crime', 'Drama', 'Thriller']",William Friedkin,Matthew McConaughey,July,Summer,-5340890,False,0
2017-06-02,Churchill,10000000,1279681,7582196,2017,tt2674454,"['Biography', 'Drama', 'History']",Jonathan Teplitzky,Brian Cox,June,Summer,-2417804,False,0
2017-06-02,Churchill,10000000,1279681,7582196,2017,tt7258476,['Biography'],Gary Saderup,Gary Saderup,June,Summer,-2417804,False,0
2014-03-21,50 to 1,10000000,1069454,1069454,2014,tt1777595,['Drama'],Jim Wilson,Skeet Ulrich,March,Spring,-8930546,False,0
2012-01-20,Coriolanus,10000000,749641,2179623,2012,tt10398140,['Documentary'],David Gordon Green,James Corrigan,January,Winter,-7820377,False,0
2012-01-20,Coriolanus,10000000,749641,2179623,2012,tt1372686,"['Drama', 'Thriller', 'War']",Ralph Fiennes,Ralph Fiennes,January,Winter,-7820377,False,0
2012-01-20,Coriolanus,10000000,749641,2179623,2012,tt9151404,['Drama'],Barry Avrich,Graham Abbey,January,Winter,-7820377,False,0
2013-10-04,Parkland,10000000,641439,1616353,2013,tt2345112,"['Drama', 'History', 'Mystery']",Peter Landesman,Zac Efron,October,Fall,-8383647,False,0
2013-05-03,"Cinco de Mayo, La Batalla",10000000,173472,173472,2013,tt2553908,"['Drama', 'History', 'War']",Rafa Lara,Christian Vazquez,May,Spring,-9826528,False,0
2010-10-29,Welcome to the Rileys,10000000,152857,355919,2010,tt1183923,['Drama'],Jake Scott,James Gandolfini,October,Fall,-9644081,False,0
2016-09-09,Kicks,10000000,150191,150191,2016,tt4254584,"['Adventure', 'Drama']",Justin Tipping,Jahking Guillory,September,Fall,-9849809,False,0
2012-06-01,High School,10000000,139034,248133,2012,tt1247667,['Comedy'],John Stalberg Jr.,Matt Bush,June,Summer,-9751867,False,0
2007-05-18,Severance,10000000,137221,5950002,2007,tt1585997,"['Drama', 'Sci-Fi']",Dany Gehshan,Ash Catherwood,May,Spring,-4049998,False,0
2006-07-14,Edmond,10000000,131719,241719,2006,tt7201846,"['Comedy', 'Drama', 'History']",Alexis Michalik,Thomas Solivérès,July,Summer,-9758281,False,0
2009-10-23,Motherhood,10000000,93388,723388,2009,tt6208138,"['Drama', 'Romance']",Roqiyeh Tavakoli,Houman Seyyedi,October,Fall,-9276612,False,0
2014-11-07,Elsa & Fred,10000000,67657,197901,2014,tt2113659,"['Comedy', 'Drama', 'Romance']",Michael Radford,Christopher Plummer,November,Fall,-9802099,False,0
2015-07-10,Strangerland,10000000,17472,161097,2015,tt2325977,"['Drama', 'Mystery', 'Thriller']",Kim Farrant,Joseph Fiennes,July,Summer,-9838903,False,0
2014-12-26,Barbecue,10000000,388,247565,2014,tt3202120,['Comedy'],Eric Lavaine,Lambert Wilson,December,Winter,-9752435,False,0
2014-12-26,Barbecue,10000000,388,247565,2014,tt6090268,['Documentary'],Matthew Salleh,Nicolas Cage,December,Winter,-9752435,False,0
2010-12-31,The Reef,10000000,0,15037867,2010,tt1320291,"['Adventure', 'Drama', 'Horror']",Andrew Traucki,Damian Walshe-Howling,December,Winter,5037867,False,1
2015-07-21,American Heist,10000000,0,2341218,2015,tt2923316,"['Action', 'Crime', 'Drama']",Sarik Andreasyan,Hayden Christensen,July,Summer,-7658782,False,0
2010-10-08,It's a Wonderful Afterlife,10000000,0,1642939,2010,tt1319716,"['Comedy', 'Drama', 'Fantasy']",Gurinder Chadha,Sanjeev Bhaskar,October,Fall,-8357061,False,0
